source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	assay name	technology type	comment[cleavage agent details]	comment[data file]	comment[fraction identifier]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[technical replicate]	comment[tool metadata]	comment[proteomics data acquisition method]	comment[sdrf version]	comment[sdrf template]
NB4_lysarginase_peptide_IP	Homo sapiens	Bone marrow	377	NB4	not applicable	Cancer	run377	proteomic profiling by mass spectrometry	LysArgiNase	HF170220_DM_SGC_hmSILAC_NB4_pepIP_fractionated_KRase_Mono_13.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	377	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
NB4_lysarginase_peptide_IP	Homo sapiens	Bone marrow	377	NB4	not applicable	Cancer	run377	proteomic profiling by mass spectrometry	LysArgiNase	HF170220_DM_SGC_hmSILAC_NB4_pepIP_fractionated_KRase_Mono_13.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	377	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
NB4_lysarginase_peptide_IP	Homo sapiens	Bone marrow	378	NB4	not applicable	Cancer	run378	proteomic profiling by mass spectrometry	LysArgiNase	HF170220_DM_SGC_hmSILAC_NB4_pepIP_fractionated_KRase_Mono_14.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	378	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
NB4_lysarginase_peptide_IP	Homo sapiens	Bone marrow	378	NB4	not applicable	Cancer	run378	proteomic profiling by mass spectrometry	LysArgiNase	HF170220_DM_SGC_hmSILAC_NB4_pepIP_fractionated_KRase_Mono_14.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	378	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	379	HeLa	not applicable	Cancer	run379	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	379	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	379	HeLa	not applicable	Cancer	run379	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	379	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	380	HeLa	not applicable	Cancer	run380	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	380	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	380	HeLa	not applicable	Cancer	run380	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	380	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	381	HeLa	not applicable	Cancer	run381	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_03b.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	381	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	381	HeLa	not applicable	Cancer	run381	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_03b.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	381	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	382	HeLa	not applicable	Cancer	run382	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_04.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	382	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	382	HeLa	not applicable	Cancer	run382	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_04.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	382	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	383	HeLa	not applicable	Cancer	run383	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_05.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	383	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	383	HeLa	not applicable	Cancer	run383	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_05.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	383	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	384	HeLa	not applicable	Cancer	run384	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_06.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	384	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	384	HeLa	not applicable	Cancer	run384	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_06.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	384	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	385	HeLa	not applicable	Cancer	run385	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_07.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	385	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	385	HeLa	not applicable	Cancer	run385	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_07.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	385	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	386	HeLa	not applicable	Cancer	run386	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_08.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	386	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	386	HeLa	not applicable	Cancer	run386	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_08.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	386	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	387	HeLa	not applicable	Cancer	run387	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_09.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	387	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	387	HeLa	not applicable	Cancer	run387	proteomic profiling by mass spectrometry	ArgC	HF170404_Histones_ArgC_lib_09.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	387	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	388	HeLa	not applicable	Cancer	run388	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	388	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	388	HeLa	not applicable	Cancer	run388	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	388	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	389	HeLa	not applicable	Cancer	run389	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	389	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	389	HeLa	not applicable	Cancer	run389	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	389	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	390	HeLa	not applicable	Cancer	run390	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_03.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	390	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	390	HeLa	not applicable	Cancer	run390	proteomic profiling by mass spectrometry	LysArgiNase	HF170404_Histones_KNR_lib_03.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	390	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	391	HeLa	not applicable	Cancer	run391	proteomic profiling by mass spectrometry	LysC	HF170404_Histones_LysC_lib01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	391	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	391	HeLa	not applicable	Cancer	run391	proteomic profiling by mass spectrometry	LysC	HF170404_Histones_LysC_lib01.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	391	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	392	HeLa	not applicable	Cancer	run392	proteomic profiling by mass spectrometry	LysC	HF170404_Histones_LysC_lib02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	392	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	392	HeLa	not applicable	Cancer	run392	proteomic profiling by mass spectrometry	LysC	HF170404_Histones_LysC_lib02.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	392	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
Histone samples	Homo sapiens	cervix	393	HeLa	not applicable	Cancer	run393	proteomic profiling by mass spectrometry	LysC	HF170404_Histones_LysC_lib03.raw	Nucleus (acidic extraction of histones)	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	393	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
