source name	characteristics[organism]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[sample type]	characteristics[biological replicate]	characteristics[genotype]	characteristics[depletion]	characteristics[sample description]	assay name	technology type	sample name	comment[platform]	comment[data file]	comment[derived data file]	comment[derived data file]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[lc batch]	comment[well]	comment[gel stain]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dvl2 construct]	factor value[treatment]	factor value[bioid sample group]
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 24 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A120LC3_H3_MMW3060A120LC3-40-129417	proteomic profiling by mass spectrometry	MMW3060_P2_24	LC-MS/MS	MMW3060A120LC3_H3_MMW3060A120LC3-40-129417.raw	MMW3060A120LC3_H3_F097306.mgf	MMW3060A120LC3_H3_F097306.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	24	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 25 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A121LC3_A4_MMW3060A121LC3-40-129418	proteomic profiling by mass spectrometry	MMW3060_P2_25	LC-MS/MS	MMW3060A121LC3_A4_MMW3060A121LC3-40-129418.raw	MMW3060A121LC3_A4_F097309.mgf	MMW3060A121LC3_A4_F097309.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	25	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 26 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A122LC3_B4_MMW3060A122LC3-40-129419	proteomic profiling by mass spectrometry	MMW3060_P2_26	LC-MS/MS	MMW3060A122LC3_B4_MMW3060A122LC3-40-129419.raw	MMW3060A122LC3_B4_F097312.mgf	MMW3060A122LC3_B4_F097312.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	26	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 27 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A123LC3_C4_MMW3060A123LC3-40-129420	proteomic profiling by mass spectrometry	MMW3060_P2_27	LC-MS/MS	MMW3060A123LC3_C4_MMW3060A123LC3-40-129420.raw	MMW3060A123LC3_C4_F097314.mgf	MMW3060A123LC3_C4_F097314.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	27	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 28 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A124LC3_D4_MMW3060A124LC3-40-129421	proteomic profiling by mass spectrometry	MMW3060_P2_28	LC-MS/MS	MMW3060A124LC3_D4_MMW3060A124LC3-40-129421.raw	MMW3060A124LC3_D4_F097316.mgf	MMW3060A124LC3_D4_F097316.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	28	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 29 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A125LC3_E4_MMW3060A125LC3-40-129422	proteomic profiling by mass spectrometry	MMW3060_P2_29	LC-MS/MS	MMW3060A125LC3_E4_MMW3060A125LC3-40-129422.raw	MMW3060A125LC3_E4_F097320.mgf	MMW3060A125LC3_E4_F097320.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	29	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 30 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A126LC3_F4_MMW3060A126LC3-40-129423	proteomic profiling by mass spectrometry	MMW3060_P2_30	LC-MS/MS	MMW3060A126LC3_F4_MMW3060A126LC3-40-129423.raw	MMW3060A126LC3_F4_F097322.mgf	MMW3060A126LC3_F4_F097322.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	30	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 31 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A127LC3_G4_MMW3060A127LC3-40-129424	proteomic profiling by mass spectrometry	MMW3060_P2_31	LC-MS/MS	MMW3060A127LC3_G4_MMW3060A127LC3-40-129424.raw	MMW3060A127LC3_G4_F097324.mgf	MMW3060A127LC3_G4_F097324.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	31	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 32 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A128LC3_H4_MMW3060A128LC3-40-129425	proteomic profiling by mass spectrometry	MMW3060_P2_32	LC-MS/MS	MMW3060A128LC3_H4_MMW3060A128LC3-40-129425.raw	MMW3060A128LC3_H4_F097327.mgf	MMW3060A128LC3_H4_F097327.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	32	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H4	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 1 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A129LC3_A5_MMW3060A129LC3-40-129426	proteomic profiling by mass spectrometry	MMW3060_P2_33	LC-MS/MS	MMW3060A129LC3_A5_MMW3060A129LC3-40-129426.raw	MMW3060A129LC3_A5_F097329.mgf	MMW3060A129LC3_A5_F097329.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	1	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 2 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A130LC3_B5_MMW3060A130LC3-40-129427	proteomic profiling by mass spectrometry	MMW3060_P2_34	LC-MS/MS	MMW3060A130LC3_B5_MMW3060A130LC3-40-129427.raw	MMW3060A130LC3_B5_F097331.mgf	MMW3060A130LC3_B5_F097331.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	2	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 3 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A131LC3_C5_MMW3060A131LC3-40-129428	proteomic profiling by mass spectrometry	MMW3060_P2_35	LC-MS/MS	MMW3060A131LC3_C5_MMW3060A131LC3-40-129428.raw	MMW3060A131LC3_C5_F097333.mgf	MMW3060A131LC3_C5_F097333.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	3	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 4 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A132LC3_D5_MMW3060A132LC3-40-129429	proteomic profiling by mass spectrometry	MMW3060_P2_36	LC-MS/MS	MMW3060A132LC3_D5_MMW3060A132LC3-40-129429.raw	MMW3060A132LC3_D5_F097335.mgf	MMW3060A132LC3_D5_F097335.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	4	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 5 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A133LC3_E5_MMW3060A133LC3-40-129430	proteomic profiling by mass spectrometry	MMW3060_P2_37	LC-MS/MS	MMW3060A133LC3_E5_MMW3060A133LC3-40-129430.raw	MMW3060A133LC3_E5_F097337.mgf	MMW3060A133LC3_E5_F097337.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	5	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 6 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A134LC3_F5_MMW3060A134LC3-40-129431	proteomic profiling by mass spectrometry	MMW3060_P2_38	LC-MS/MS	MMW3060A134LC3_F5_MMW3060A134LC3-40-129431.raw	MMW3060A134LC3_F5_F097339.mgf	MMW3060A134LC3_F5_F097339.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	6	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 7 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A135LC3_G5_MMW3060A135LC3-40-129432	proteomic profiling by mass spectrometry	MMW3060_P2_39	LC-MS/MS	MMW3060A135LC3_G5_MMW3060A135LC3-40-129432.raw	MMW3060A135LC3_G5_F097340.mgf	MMW3060A135LC3_G5_F097340.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	7	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 8 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A136LC3_H5_MMW3060A136LC3-40-129433	proteomic profiling by mass spectrometry	MMW3060_P2_40	LC-MS/MS	MMW3060A136LC3_H5_MMW3060A136LC3-40-129433.raw	MMW3060A136LC3_H5_F097342.mgf	MMW3060A136LC3_H5_F097342.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	8	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H5	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 9 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A137LC3_A6_MMW3060A137LC3-40-129434	proteomic profiling by mass spectrometry	MMW3060_P2_41	LC-MS/MS	MMW3060A137LC3_A6_MMW3060A137LC3-40-129434.raw	MMW3060A137LC3_A6_F097344.mgf	MMW3060A137LC3_A6_F097344.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	9	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 10 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A138LC3_B6_MMW3060A138LC3-40-129435	proteomic profiling by mass spectrometry	MMW3060_P2_42	LC-MS/MS	MMW3060A138LC3_B6_MMW3060A138LC3-40-129435.raw	MMW3060A138LC3_B6_F097346.mgf	MMW3060A138LC3_B6_F097346.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	10	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 11 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A139LC3_C6_MMW3060A139LC3-40-129436	proteomic profiling by mass spectrometry	MMW3060_P2_43	LC-MS/MS	MMW3060A139LC3_C6_MMW3060A139LC3-40-129436.raw	MMW3060A139LC3_C6_F097348.mgf	MMW3060A139LC3_C6_F097348.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	11	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 12 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A140LC3_D6_MMW3060A140LC3-40-129437	proteomic profiling by mass spectrometry	MMW3060_P2_44	LC-MS/MS	MMW3060A140LC3_D6_MMW3060A140LC3-40-129437.raw	MMW3060A140LC3_D6_F097350.mgf	MMW3060A140LC3_D6_F097350.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	12	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 13 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A141LC3_E6_MMW3060A141LC3-40-129438	proteomic profiling by mass spectrometry	MMW3060_P2_45	LC-MS/MS	MMW3060A141LC3_E6_MMW3060A141LC3-40-129438.raw	MMW3060A141LC3_E6_F097352.mgf	MMW3060A141LC3_E6_F097352.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	13	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 14 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A142LC3_F6_MMW3060A142LC3-40-129439	proteomic profiling by mass spectrometry	MMW3060_P2_46	LC-MS/MS	MMW3060A142LC3_F6_MMW3060A142LC3-40-129439.raw	MMW3060A142LC3_F6_F097354.mgf	MMW3060A142LC3_F6_F097354.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	14	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 15 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A143LC3_G6_MMW3060A143LC3-40-129440	proteomic profiling by mass spectrometry	MMW3060_P2_47	LC-MS/MS	MMW3060A143LC3_G6_MMW3060A143LC3-40-129440.raw	MMW3060A143LC3_G6_F097356.mgf	MMW3060A143LC3_G6_F097356.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	15	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 16 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A144LC3_H6_MMW3060A144LC3-40-129441	proteomic profiling by mass spectrometry	MMW3060_P2_48	LC-MS/MS	MMW3060A144LC3_H6_MMW3060A144LC3-40-129441.raw	MMW3060A144LC3_H6_F097358.mgf	MMW3060A144LC3_H6_F097358.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	16	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H6	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
